DriverNumber,Season,RoundNumber,TeamName,Position,QualiPosition,FastestTime,LastFinish,RollingAverage3,RollingStd3,Delta
44,2024,9,Mercedes,4.0,7.0,71.979,7.0,5.333333333333333,2.5166114784235742,7.587999999999994
55,2024,9,Ferrari,20.0,12.0,72.728,3.0,6.0,3.9999999999999964,8.336999999999989
63,2024,9,Mercedes,3.0,1.0,71.742,5.0,7.333333333333333,3.5118845842842448,7.350999999999999
77,2024,9,Kick Sauber,13.0,17.0,73.366,13.0,11.666666666666666,4.163331998932266,8.974999999999994
81,2024,9,McLaren,5.0,4.0,72.103,2.0,7.0,7.810249675906652,7.711999999999989
1,2024,10,Red Bull Racing,1.0,2.0,71.403,1.0,6.0,4.582575694955844,0.5040000000000049
2,2024,10,Williams,20.0,20.0,73.509,20.0,14.666666666666666,4.725815626252609,2.6099999999999994
3,2024,10,RB,15.0,18.0,73.075,8.0,10.666666666666666,2.516611478423583,2.176000000000002
4,2024,10,McLaren,2.0,1.0,71.383,2.0,3.3333333333333335,2.3094010767585065,0.48399999999999466
10,2024,10,Alpine,9.0,7.0,71.857,9.0,15.333333333333334,6.429100507328635,0.9579999999999984
11,2024,10,Red Bull Racing,8.0,8.0,72.054,20.0,9.333333333333334,9.451631252505216,1.1550000000000011
14,2024,10,Aston Martin,12.0,11.0,72.128,6.0,7.0,2.0000000000000124,1.2289999999999992
16,2024,10,Ferrari,5.0,5.0,71.731,20.0,5.333333333333333,3.2145502536643136,0.8319999999999936
18,2024,10,Aston Martin,14.0,14.0,72.372,7.0,10.666666666666666,3.511884584284246,1.472999999999999
20,2024,10,Haas F1 Team,17.0,16.0,72.937,12.0,14.0,5.291502622129182,2.0379999999999967
22,2024,10,RB,19.0,17.0,72.985,14.0,14.333333333333334,1.5275252316519452,2.0859999999999985
23,2024,10,Williams,18.0,19.0,73.153,20.0,16.0,6.9282032302755105,2.254000000000005
24,2024,10,Kick Sauber,13.0,15.0,72.738,15.0,16.666666666666668,2.886751345948131,1.8389999999999986
27,2024,10,Haas F1 Team,11.0,13.0,72.31,11.0,9.666666666666666,4.163331998932266,1.4110000000000014
31,2024,10,Alpine,10.0,9.0,72.109,10.0,18.666666666666668,2.309401076758478,1.2099999999999937
44,2024,10,Mercedes,3.0,3.0,71.701,4.0,4.0,1.7320508075688588,0.8019999999999925
55,2024,10,Ferrari,6.0,6.0,71.736,20.0,8.333333333333334,6.658328118479388,0.8370000000000033
63,2024,10,Mercedes,4.0,4.0,71.703,3.0,9.666666666666666,8.962886439832502,0.804000000000002
77,2024,10,Kick Sauber,16.0,12.0,72.227,13.0,15.0,4.358898943540675,1.328000000000003
81,2024,10,McLaren,7.0,10.0,72.011,5.0,3.3333333333333335,2.0816659994661166,1.1119999999999948
1,2024,11,Red Bull Racing,5.0,1.0,64.314,1.0,1.6666666666666667,0.5773502691896797,0.3429999999999964
2,2024,11,Williams,19.0,19.0,65.856,20.0,16.333333333333332,4.725815626252609,1.884999999999998
3,2024,11,RB,9.0,11.0,65.289,15.0,12.333333333333334,3.055050463303893,1.318000000000005
4,2024,11,McLaren,20.0,2.0,64.718,2.0,9.0,8.185352771872452,0.747000000000007
10,2024,11,Alpine,10.0,13.0,65.359,9.0,16.666666666666668,2.886751345948126,1.3879999999999981
11,2024,11,Red Bull Racing,7.0,8.0,65.144,8.0,10.333333333333334,8.736894948054104,1.173000000000009
14,2024,11,Aston Martin,18.0,15.0,65.639,12.0,8.666666666666666,1.5275252316519567,1.6679999999999993
16,2024,11,Ferrari,11.0,6.0,65.044,5.0,4.333333333333333,3.055050463303887,1.0730000000000004
18,2024,11,Aston Martin,13.0,17.0,65.819,14.0,13.333333333333334,3.5118845842842465,1.848000000000006
20,2024,11,Haas F1 Team,8.0,12.0,65.347,17.0,14.0,5.196152422706633,1.3759999999999977
22,2024,11,RB,14.0,14.0,65.412,19.0,14.333333333333334,2.0816659994661317,1.4410000000000096
23,2024,11,Williams,15.0,16.0,65.736,18.0,14.333333333333334,4.932882862316249,1.7650000000000077
24,2024,11,Kick Sauber,17.0,20.0,66.061,13.0,14.333333333333334,1.5275252316519472,2.0900000000000105
27,2024,11,Haas F1 Team,6.0,9.0,65.262,11.0,11.0,3.0000000000000004,1.291000000000004
31,2024,11,Alpine,12.0,10.0,65.274,10.0,11.333333333333334,7.767453465154034,1.3030000000000044
44,2024,11,Mercedes,4.0,5.0,64.903,3.0,4.333333333333333,1.5275252316519266,0.9320000000000093
55,2024,11,Ferrari,3.0,4.0,64.851,6.0,12.666666666666666,6.429100507328631,0.8800000000000026
63,2024,11,Mercedes,1.0,3.0,64.84,4.0,3.6666666666666665,2.516611478423574,0.8690000000000069
77,2024,11,Kick Sauber,16.0,18.0,65.847,16.0,13.0,2.6457513110645925,1.8759999999999977
81,2024,11,McLaren,2.0,7.0,65.048,7.0,5.333333333333333,1.5275252316519297,1.0770000000000053
1,2024,12,Red Bull Racing,2.0,4.0,86.203,5.0,7.333333333333333,10.96965511460289,1.311000000000007
2,2024,12,Williams,11.0,12.0,87.175,19.0,18.0,1.0000000000000053,2.2830000000000013
3,2024,12,RB,13.0,15.0,87.949,9.0,11.333333333333334,4.041451884327381,3.057000000000002
4,2024,12,McLaren,3.0,3.0,86.03,20.0,5.0,3.464101615137758,1.1380000000000052
10,2024,12,Alpine,20.0,20.0,99.804,10.0,12.0,0.9999999999999771,14.912000000000006
11,2024,12,Red Bull Racing,17.0,19.0,98.348,7.0,4.333333333333333,2.516611478423587,13.456000000000003
14,2024,12,Aston Martin,8.0,10.0,86.73,18.0,6.0,1.000000000000023,1.838000000000008
16,2024,12,Ferrari,14.0,11.0,87.097,11.0,8.666666666666666,9.814954576223638,2.2049999999999983
18,2024,12,Aston Martin,7.0,8.0,86.585,13.0,11.0,2.645751311064591,1.6929999999999978
20,2024,12,Haas F1 Team,12.0,17.0,92.905,8.0,14.333333333333334,6.027713773341709,8.013000000000005
22,2024,12,RB,10.0,13.0,87.269,14.0,15.333333333333334,5.033222956847165,2.3770000000000095
23,2024,12,Williams,9.0,9.0,86.64,15.0,15.666666666666666,3.7859388972001837,1.7480000000000047
24,2024,12,Kick Sauber,18.0,14.0,87.867,17.0,15.333333333333334,2.081665999466137,2.9750000000000085
27,2024,12,Haas F1 Team,6.0,6.0,86.338,6.0,11.0,6.244997998398397,1.445999999999998
31,2024,12,Alpine,16.0,18.0,94.557,12.0,8.666666666666666,1.154700538379315,9.665000000000006
44,2024,12,Mercedes,1.0,2.0,85.99,4.0,3.3333333333333335,1.1547005383792188,1.097999999999999
55,2024,12,Ferrari,5.0,7.0,86.509,3.0,15.0,8.660254037844382,1.6170000000000044
63,2024,12,Mercedes,20.0,1.0,85.819,1.0,4.666666666666667,1.5275252316519332,0.9270000000000067
77,2024,12,Kick Sauber,15.0,16.0,92.431,16.0,14.0,2.0000000000000027,7.5390000000000015
81,2024,12,McLaren,4.0,5.0,86.237,2.0,8.0,10.392304845413262,1.3449999999999989
1,2024,13,Red Bull Racing,5.0,3.0,75.273,2.0,2.3333333333333335,2.3094010767585087,4.706000000000003
2,2024,13,Williams,17.0,14.0,76.543,11.0,16.0,4.582575694955841,5.976000000000013
3,2024,13,RB,12.0,9.0,76.202,13.0,14.666666666666666,1.5275252316519479,5.635000000000005
4,2024,13,McLaren,2.0,1.0,75.227,3.0,5.0,3.464101615137758,4.660000000000011
10,2024,13,Alpine,20.0,20.0,78.166,20.0,7.0,4.582575694955831,7.599000000000004
11,2024,13,Red Bull Racing,7.0,16.0,77.886,17.0,8.666666666666666,7.234178138070236,7.319000000000003
14,2024,13,Aston Martin,11.0,7.0,76.043,8.0,6.333333333333333,3.785938897200188,5.476000000000013
16,2024,13,Ferrari,4.0,6.0,75.891,14.0,13.333333333333334,7.023769168568493,5.324000000000012
18,2024,13,Aston Martin,10.0,8.0,76.075,7.0,9.666666666666666,2.3094010767585043,5.50800000000001
20,2024,13,Haas F1 Team,15.0,15.0,76.548,12.0,14.666666666666666,2.309401076758505,5.981000000000009
22,2024,13,RB,9.0,10.0,76.121,10.0,16.333333333333332,2.3094010767585043,5.554000000000002
23,2024,13,Williams,14.0,13.0,76.429,9.0,11.0,5.196152422706633,5.862000000000009
24,2024,13,Kick Sauber,19.0,18.0,78.037,18.0,17.0,3.605551275463992,7.470000000000013
27,2024,13,Haas F1 Team,13.0,11.0,76.317,6.0,7.0,4.582575694955839,5.75
31,2024,13,Alpine,18.0,19.0,78.049,16.0,10.666666666666666,2.0816659994661553,7.4820000000000135
44,2024,13,Mercedes,3.0,5.0,75.854,1.0,4.0,1.9999999999999833,5.287000000000006
55,2024,13,Ferrari,6.0,4.0,75.696,5.0,7.0,4.358898943540664,5.129000000000005
63,2024,13,Mercedes,8.0,17.0,77.968,20.0,10.0,7.000000000000001,7.4010000000000105
77,2024,13,Kick Sauber,16.0,12.0,76.384,15.0,16.333333333333332,3.2145502536643202,5.817000000000007
81,2024,13,McLaren,1.0,2.0,75.249,4.0,5.0,3.6055512754639834,4.682000000000002
1,2024,14,Red Bull Racing,4.0,1.0,113.159,5.0,2.0,1.7320508075688843,38.269000000000005
2,2024,14,Williams,17.0,19.0,117.23,17.0,16.666666666666668,3.5118845842842474,42.34
3,2024,14,RB,10.0,13.0,114.682,12.0,14.0,1.7320508075688783,39.792
4,2024,14,McLaren,5.0,5.0,113.981,2.0,7.333333333333333,5.033222956847171,39.090999999999994
10,2024,14,Alpine,13.0,12.0,114.635,20.0,11.333333333333334,3.214550253664312,39.745000000000005
11,2024,14,Red Bull Racing,7.0,3.0,113.765,7.0,3.6666666666666665,2.886751345948138,38.875
14,2024,14,Aston Martin,8.0,9.0,114.258,11.0,10.333333333333334,6.110100926607788,39.367999999999995
16,2024,14,Ferrari,3.0,2.0,113.754,4.0,4.333333333333333,1.5275252316519468,38.864000000000004
18,2024,14,Aston Martin,11.0,15.0,115.716,10.0,13.666666666666666,2.516611478423585,40.82599999999999
20,2024,14,Haas F1 Team,14.0,17.0,116.5,15.0,16.333333333333332,1.5275252316519508,41.61
22,2024,14,RB,16.0,18.0,116.593,9.0,15.333333333333334,4.0414518843273814,41.703
23,2024,14,Williams,12.0,11.0,114.473,14.0,7.666666666666667,2.0816659994661344,39.583
24,2024,14,Kick Sauber,20.0,20.0,117.775,19.0,15.666666666666666,2.886751345948134,42.885000000000005
27,2024,14,Haas F1 Team,18.0,16.0,116.308,13.0,14.0,2.6457513110645885,41.418000000000006
31,2024,14,Alpine,9.0,10.0,114.46,18.0,14.0,6.557438524302001,39.56999999999999
44,2024,14,Mercedes,1.0,4.0,113.835,3.0,11.0,7.810249675906655,38.94499999999999
55,2024,14,Ferrari,6.0,8.0,114.112,6.0,8.0,8.660254037844382,39.221999999999994
63,2024,14,Mercedes,20.0,7.0,114.095,8.0,4.666666666666667,0.5773502691896125,39.205
77,2024,14,Kick Sauber,15.0,14.0,114.764,16.0,15.333333333333334,5.033222956847168,39.873999999999995
81,2024,14,McLaren,2.0,6.0,114.027,1.0,4.666666666666667,6.35085296108588,39.137
1,2024,15,Red Bull Racing,2.0,2.0,70.029,4.0,5.0,4.0000000000000036,1.3669999999999902
2,2024,15,Williams,16.0,20.0,,17.0,14.666666666666666,2.081665999466137,
3,2024,15,RB,12.0,15.0,71.943,10.0,14.0,3.6055512754639896,3.2809999999999917
4,2024,15,McLaren,1.0,1.0,69.673,5.0,3.3333333333333335,3.214550253664319,1.0109999999999957
10,2024,15,Alpine,9.0,9.0,70.815,13.0,12.0,6.557438524301999,2.1529999999999916
11,2024,15,Red Bull Racing,6.0,5.0,70.416,7.0,6.666666666666667,1.527525231651952,1.7539999999999907
14,2024,15,Aston Martin,10.0,7.0,70.633,8.0,8.666666666666666,5.507570547286105,1.9709999999999894
16,2024,15,Ferrari,3.0,6.0,70.582,3.0,3.6666666666666665,0.5773502691896258,1.9199999999999875
18,2024,15,Aston Martin,13.0,8.0,70.661,11.0,12.333333333333334,6.806859285554046,1.9989999999999952
20,2024,15,Haas F1 Team,18.0,14.0,71.295,14.0,13.0,2.645751311064593,2.6329999999999956
22,2024,15,RB,17.0,12.0,70.955,16.0,19.0,1.7320508075688805,2.292999999999992
23,2024,15,Williams,14.0,10.0,70.653,12.0,12.666666666666666,2.0816659994661335,1.9909999999999997
24,2024,15,Kick Sauber,20.0,18.0,73.261,20.0,16.0,4.000000000000003,4.5989999999999895
27,2024,15,Haas F1 Team,11.0,13.0,71.215,18.0,14.666666666666666,2.886751345948127,2.5529999999999973
31,2024,15,Alpine,15.0,16.0,71.995,9.0,15.0,5.567764362830021,3.3329999999999984
44,2024,15,Mercedes,8.0,11.0,70.948,1.0,6.333333333333333,4.932882862316243,2.285999999999987
55,2024,15,Ferrari,5.0,10.0,70.914,6.0,7.666666666666667,6.506407098647705,2.2519999999999953
63,2024,15,Mercedes,7.0,4.0,70.244,20.0,7.0,7.810249675906654,1.5819999999999936
77,2024,15,Kick Sauber,19.0,17.0,72.168,15.0,18.333333333333332,2.886751345948132,3.5060000000000002
81,2024,15,McLaren,4.0,3.0,70.172,2.0,3.6666666666666665,2.88675134594812,1.509999999999991
1,2024,16,Red Bull Racing,6.0,7.0,79.662,2.0,1.3333333333333333,0.5773502691896386,0.8700000000000045
3,2024,16,RB,13.0,12.0,80.479,12.0,16.333333333333332,4.0414518843273814,1.6869999999999976
4,2024,16,McLaren,3.0,1.0,79.327,1.0,9.0,8.185352771872454,0.5349999999999966
10,2024,16,Alpine,15.0,14.0,80.738,9.0,11.666666666666666,4.725815626252605,1.945999999999998
11,2024,16,Red Bull Racing,8.0,8.0,80.062,6.0,10.666666666666666,8.08290376865476,1.269999999999996
14,2024,16,Aston Martin,11.0,11.0,80.421,10.0,12.0,6.928203230275509,1.6290000000000049
16,2024,16,Ferrari,1.0,4.0,79.461,3.0,8.666666666666666,9.865765724632494,0.6689999999999969
18,2024,16,Aston Martin,19.0,17.0,81.013,13.0,15.666666666666666,7.505553499465136,2.2210000000000036
20,2024,16,Haas F1 Team,10.0,13.0,80.698,18.0,16.333333333333332,1.527525231651952,1.9059999999999917
22,2024,16,RB,20.0,16.0,80.945,17.0,11.666666666666666,2.5166114784235867,2.1529999999999916
23,2024,16,Williams,9.0,9.0,80.299,14.0,13.0,7.54983443527075,1.507000000000005
24,2024,16,Kick Sauber,18.0,20.0,81.445,20.0,14.333333333333334,5.131601439446887,2.6529999999999916
27,2024,16,Haas F1 Team,17.0,10.0,80.339,11.0,13.0,1.732050807568874,1.546999999999997
31,2024,16,Alpine,14.0,15.0,80.764,15.0,10.0,1.0000000000000557,1.9719999999999942
43,2024,16,Williams,12.0,18.0,81.061,10.0,16.0,4.358898943540674,2.2690000000000055
44,2024,16,Mercedes,5.0,6.0,79.513,8.0,10.0,8.660254037844387,0.7210000000000036
55,2024,16,Ferrari,4.0,5.0,79.467,5.0,7.666666666666667,4.725815626252601,0.6749999999999972
63,2024,16,Mercedes,7.0,3.0,79.44,7.0,4.666666666666667,2.0816659994661335,0.6479999999999961
77,2024,16,Kick Sauber,16.0,19.0,81.101,19.0,17.333333333333332,3.785938897200185,2.3089999999999975
81,2024,16,McLaren,2.0,2.0,79.436,4.0,2.6666666666666665,1.5275252316519292,0.6440000000000055
1,2024,17,Red Bull Racing,5.0,6.0,102.023,6.0,3.0,3.464101615137758,18.24499999999999
3,2024,17,RB,13.0,15.0,103.547,13.0,12.666666666666666,7.505553499465134,19.76899999999999
4,2024,17,McLaren,4.0,16.0,103.609,3.0,3.0,0.9999999999999809,19.83099999999999
10,2024,17,Alpine,12.0,15.0,103.088,15.0,12.666666666666666,3.055050463303889,19.309999999999988
11,2024,17,Red Bull Racing,17.0,4.0,101.813,8.0,6.333333333333333,4.725815626252611,18.034999999999997
14,2024,17,Aston Martin,6.0,8.0,102.369,11.0,15.333333333333334,8.082903768654761,18.590999999999994
16,2024,17,Ferrari,2.0,1.0,101.365,1.0,3.6666666666666665,1.5275252316519425,17.58699999999999
18,2024,17,Aston Martin,19.0,14.0,103.37,19.0,11.666666666666666,6.027713773341708,19.592
22,2024,17,RB,20.0,12.0,103.035,20.0,16.0,3.6055512754639913,19.25699999999999
23,2024,17,Williams,7.0,10.0,102.84,9.0,13.333333333333334,6.506407098647712,19.061999999999998
24,2024,17,Kick Sauber,14.0,18.0,104.246,18.0,15.666666666666666,5.859465277082317,20.46799999999999
27,2024,17,Haas F1 Team,11.0,13.0,103.101,17.0,17.666666666666668,2.0816659994661304,19.322999999999993
31,2024,17,Alpine,15.0,19.0,104.504,14.0,14.0,6.557438524302,20.726
43,2024,17,Williams,8.0,9.0,102.473,12.0,13.333333333333334,3.2145502536643176,18.694999999999993
44,2024,17,Mercedes,9.0,7.0,102.289,5.0,11.666666666666666,7.371114795831997,18.510999999999996
50,2024,17,Haas F1 Team,10.0,11.0,102.968,10.0,10.0,0.0,19.189999999999998
55,2024,17,Ferrari,18.0,3.0,101.805,4.0,11.333333333333334,8.50490054811538,18.027
63,2024,17,Mercedes,3.0,5.0,101.874,7.0,7.666666666666667,5.507570547286104,18.09599999999999
77,2024,17,Kick Sauber,16.0,17.0,103.618,16.0,11.666666666666666,4.041451884327382,19.83999999999999
81,2024,17,McLaren,1.0,2.0,101.686,2.0,2.3333333333333335,0.5773502691895784,17.908
1,2024,18,Red Bull Racing,2.0,2.0,89.68,5.0,1.0,0.0,0.5220000000000056
3,2024,18,RB,18.0,16.0,91.085,13.0,13.0,1.9999999999999962,1.9269999999999925
4,2024,18,McLaren,1.0,1.0,89.525,4.0,6.333333333333333,4.0414518843273814,0.36700000000000443
10,2024,18,Alpine,17.0,18.0,91.312,12.0,14.0,6.928203230275508,2.1539999999999964
11,2024,18,Red Bull Racing,10.0,13.0,90.579,17.0,7.666666666666667,8.144527815247079,1.4209999999999923
14,2024,18,Aston Martin,8.0,7.0,90.214,6.0,14.0,6.557438524302002,1.0559999999999974
16,2024,18,Ferrari,5.0,9.0,89.747,2.0,10.666666666666666,8.621678104251707,0.5889999999999986
18,2024,18,Aston Martin,14.0,17.0,91.094,19.0,12.0,5.0,1.9359999999999928
20,2024,18,Haas F1 Team,19.0,14.0,90.653,10.0,14.0,0.0,1.4950000000000045
22,2024,18,RB,12.0,8.0,90.289,20.0,9.0,3.6055512754639905,1.1310000000000002
23,2024,18,Williams,20.0,11.0,90.474,7.0,14.0,5.5677643628300215,1.3160000000000025
24,2024,18,Kick Sauber,15.0,20.0,92.054,14.0,14.333333333333334,1.5275252316519539,2.896000000000001
27,2024,18,Haas F1 Team,9.0,6.0,90.115,11.0,12.666666666666666,2.886751345948126,0.9569999999999936
31,2024,18,Alpine,13.0,15.0,90.769,15.0,12.666666666666666,8.082903768654763,1.6110000000000042
43,2024,18,Williams,11.0,12.0,90.481,8.0,14.666666666666666,5.859465277082315,1.3229999999999933
44,2024,18,Mercedes,6.0,3.0,89.841,9.0,10.666666666666666,7.3711147958319945,0.6829999999999927
55,2024,18,Ferrari,7.0,10.0,90.108,18.0,8.666666666666666,9.814954576223638,0.9500000000000028
63,2024,18,Mercedes,4.0,4.0,89.867,3.0,5.0,3.000000000000002,0.7090000000000032
77,2024,18,Kick Sauber,16.0,19.0,91.572,16.0,14.333333333333334,2.081665999466136,2.4140000000000015
81,2024,18,McLaren,3.0,5.0,89.64,1.0,13.666666666666666,10.969655114602888,0.4819999999999993
1,2024,19,Red Bull Racing,3.0,2.0,92.361,2.0,1.3333333333333333,0.5773502691896398,15.195000000000007
4,2024,19,McLaren,4.0,1.0,92.33,1.0,4.666666666666667,1.5275252316519417,15.164000000000001
10,2024,19,Alpine,12.0,7.0,93.018,17.0,14.666666666666666,4.041451884327377,15.852000000000004
11,2024,19,Red Bull Racing,7.0,10.0,93.02,10.0,11.333333333333334,8.082903768654758,15.854
14,2024,19,Aston Martin,13.0,8.0,93.309,8.0,11.333333333333334,7.505553499465139,16.143
16,2024,19,Ferrari,1.0,4.0,92.74,5.0,4.0,1.7320508075688734,15.573999999999998
18,2024,19,Aston Martin,15.0,14.0,93.759,14.0,16.666666666666668,3.5118845842842465,16.593000000000004
20,2024,19,Haas F1 Team,11.0,9.0,93.474,19.0,16.0,6.082762530298221,16.308000000000007
22,2024,19,RB,14.0,11.0,93.506,12.0,11.333333333333334,1.1547005383792557,16.340000000000003
23,2024,19,Williams,16.0,16.0,94.051,20.0,12.0,2.64575131106459,16.885000000000005
24,2024,19,Kick Sauber,19.0,20.0,94.228,15.0,13.666666666666666,1.5275252316519539,17.061999999999998
27,2024,19,Haas F1 Team,8.0,12.0,93.544,9.0,14.0,5.56776436283002,16.378
30,2024,19,RB,9.0,15.0,93.339,10.0,11.333333333333334,5.507570547286098,16.173000000000002
31,2024,19,Alpine,18.0,13.0,93.597,13.0,13.0,4.358898943540679,16.430999999999997
43,2024,19,Williams,10.0,17.0,94.062,11.0,15.333333333333334,4.04145188432738,16.896
44,2024,19,Mercedes,20.0,19.0,94.154,6.0,4.0,3.464101615137741,16.988
55,2024,19,Ferrari,2.0,3.0,92.652,7.0,11.333333333333334,8.08290376865476,15.486000000000004
63,2024,19,Mercedes,6.0,6.0,92.974,4.0,4.0,2.6457513110645934,15.808000000000007
77,2024,19,Kick Sauber,17.0,18.0,94.152,16.0,17.0,2.6457513110645934,16.986000000000004
81,2024,19,McLaren,5.0,5.0,92.95,3.0,5.0,2.6457513110645787,15.784000000000006
1,2024,20,Red Bull Racing,6.0,2.0,76.171,3.0,1.0,0.0,6.150000000000006
4,2024,20,McLaren,2.0,3.0,76.26,4.0,4.333333333333333,4.041451884327378,6.239000000000004
10,2024,20,Alpine,10.0,8.0,76.892,12.0,12.333333333333334,6.110100926607783,6.870999999999995
11,2024,20,Red Bull Racing,17.0,18.0,77.611,7.0,4.666666666666667,2.0816659994661446,7.590000000000003
14,2024,20,Aston Martin,20.0,13.0,77.168,13.0,10.666666666666666,8.020806277010648,7.147000000000006
16,2024,20,Ferrari,3.0,4.0,76.265,1.0,9.666666666666666,9.073771725877465,6.244
18,2024,20,Aston Martin,11.0,14.0,77.294,15.0,10.666666666666666,5.131601439446883,7.272999999999996
20,2024,20,Haas F1 Team,7.0,7.0,76.886,11.0,16.0,4.582575694955842,6.864999999999995
22,2024,20,RB,20.0,11.0,77.129,14.0,12.0,7.000000000000001,7.108000000000004
23,2024,20,Williams,20.0,9.0,76.988,16.0,15.333333333333334,4.163331998932265,6.966999999999999
24,2024,20,Kick Sauber,15.0,20.0,78.072,19.0,17.333333333333332,3.7859388972001855,8.051000000000002
27,2024,20,Haas F1 Team,9.0,10.0,76.995,8.0,9.333333333333334,2.3094010767584985,6.974000000000004
30,2024,20,RB,16.0,12.0,77.162,9.0,11.666666666666666,3.055050463303885,7.141000000000005
31,2024,20,Alpine,13.0,19.0,77.617,18.0,11.0,3.605551275464007,7.596000000000004
43,2024,20,Williams,12.0,16.0,77.558,10.0,14.333333333333334,3.785938897200182,7.537000000000006
44,2024,20,Mercedes,4.0,6.0,76.651,20.0,4.666666666666667,3.055050463303878,6.6299999999999955
55,2024,20,Ferrari,1.0,1.0,75.946,2.0,10.333333333333334,8.386497083606082,5.924999999999997
63,2024,20,Mercedes,5.0,5.0,76.356,6.0,10.0,8.717797887081348,6.334999999999994
77,2024,20,Kick Sauber,14.0,15.0,77.393,17.0,15.666666666666666,5.131601439446885,7.372
81,2024,20,McLaren,8.0,17.0,77.597,5.0,8.0,5.196152422706628,7.575999999999993
1,2024,21,Red Bull Racing,1.0,12.0,87.771,6.0,3.3333333333333335,2.5166114784235876,18.260000000000005
4,2024,21,McLaren,6.0,1.0,83.405,2.0,13.666666666666666,10.969655114602896,13.894000000000005
10,2024,21,Alpine,3.0,15.0,89.42,10.0,13.333333333333334,2.081665999466122,19.909000000000006
11,2024,21,Red Bull Racing,11.0,13.0,88.158,17.0,9.0,7.211102550927977,18.647000000000006
14,2024,21,Aston Martin,14.0,9.0,85.035,20.0,11.333333333333334,7.767453465154032,15.524000000000001
16,2024,21,Ferrari,5.0,6.0,84.525,3.0,2.6666666666666665,1.1547005383792452,15.01400000000001
18,2024,21,Aston Martin,20.0,10.0,86.334,11.0,9.666666666666666,4.5092497528228925,16.823000000000008
22,2024,21,RB,7.0,3.0,84.111,20.0,15.333333333333334,3.785938897200184,14.600000000000009
23,2024,21,Williams,20.0,7.0,84.657,20.0,13.0,1.7320508075688732,15.146
24,2024,21,Kick Sauber,15.0,20.0,92.263,15.0,14.0,1.7320508075688825,22.75200000000001
27,2024,21,Haas F1 Team,20.0,19.0,91.623,9.0,16.0,6.0827625302982185,22.11200000000001
30,2024,21,RB,9.0,5.0,84.484,16.0,15.666666666666666,4.509249752822889,14.972999999999999
31,2024,21,Alpine,2.0,4.0,84.475,13.0,7.0,2.645751311064642,14.963999999999999
43,2024,21,Williams,20.0,18.0,91.27,12.0,15.0,2.64575131106459,21.759
44,2024,21,Mercedes,10.0,16.0,91.15,4.0,5.666666666666667,3.2145502536643056,21.63900000000001
50,2024,21,Haas F1 Team,12.0,17.0,91.229,10.0,10.0,0.0,21.718000000000004
55,2024,21,Ferrari,20.0,14.0,89.406,1.0,8.666666666666666,7.371114795831993,19.89500000000001
63,2024,21,Mercedes,4.0,2.0,83.578,5.0,5.333333333333333,3.785938897200182,14.067000000000007
77,2024,21,Kick Sauber,13.0,11.0,86.472,14.0,13.333333333333334,4.041451884327379,16.961
81,2024,21,McLaren,8.0,8.0,84.686,8.0,7.666666666666667,2.516611478423574,15.175000000000011
1,2024,22,Red Bull Racing,5.0,5.0,92.797,1.0,1.6666666666666667,1.1547005383792586,9.352000000000004
4,2024,22,McLaren,6.0,6.0,93.008,6.0,4.0,2.6457513110645894,9.563000000000002
10,2024,22,Alpine,20.0,3.0,92.664,3.0,12.333333333333334,2.081665999466117,9.219000000000008
11,2024,22,Red Bull Racing,10.0,16.0,94.155,11.0,6.0,4.358898943540677,10.710000000000008
14,2024,22,Aston Martin,11.0,17.0,94.258,14.0,13.666666666666666,6.506407098647713,10.813000000000002
16,2024,22,Ferrari,4.0,4.0,92.783,5.0,8.0,10.392304845413262,9.338000000000008
18,2024,22,Aston Martin,15.0,20.0,94.484,20.0,11.333333333333334,4.1633319989322635,11.039000000000001
20,2024,22,Haas F1 Team,12.0,12.0,93.297,7.0,16.666666666666668,3.511884584284247,9.852000000000004
22,2024,22,RB,9.0,7.0,93.029,7.0,12.0,4.582575694955839,9.584000000000003
23,2024,22,Williams,20.0,18.0,94.425,20.0,12.666666666666666,1.5275252316519434,10.980000000000004
24,2024,22,Kick Sauber,13.0,13.0,93.566,15.0,14.666666666666666,2.5166114784235867,10.12100000000001
27,2024,22,Haas F1 Team,8.0,9.0,93.062,20.0,14.666666666666666,5.5075705472861,9.617000000000004
30,2024,22,RB,16.0,15.0,94.087,9.0,12.0,6.9999999999999964,10.64200000000001
31,2024,22,Alpine,17.0,11.0,93.221,2.0,10.333333333333334,2.8867513459481544,9.77600000000001
43,2024,22,Williams,14.0,14.0,93.746,20.0,17.0,2.64575131106459,10.301000000000002
44,2024,22,Mercedes,2.0,10.0,92.567,10.0,15.666666666666666,5.859465277082316,9.122
55,2024,22,Ferrari,3.0,2.0,92.41,20.0,11.666666666666666,7.094598884597584,8.965000000000003
63,2024,22,Mercedes,1.0,1.0,92.312,4.0,4.0,0.9999999999999989,8.867000000000004
77,2024,22,Kick Sauber,18.0,19.0,94.43,13.0,15.666666666666666,3.0550504633038935,10.985000000000014
81,2024,22,McLaren,7.0,8.0,93.024,8.0,6.333333333333333,1.5275252316519292,9.579000000000008
1,2024,23,Red Bull Racing,1.0,1.0,80.52,5.0,2.3333333333333335,2.3094010767585074,1.1329999999999956
4,2024,23,McLaren,10.0,3.0,80.772,6.0,10.333333333333334,8.386497083606088,1.3850000000000051
